artifactId,size,api_usage,api_usage_rank,tags,source_available,groupId,version_index,version,category,version_usage
jedis,574,26318,68,database;client;redis,true,redis.clients,0,1.3.0,Redis Clients,5
jedis,637,26318,68,database;client;redis,true,redis.clients,1,1.3.1,Redis Clients,2
jedis,1150,26318,68,database;client;redis,true,redis.clients,2,1.4.0,Redis Clients,1
jedis,1375,26318,68,database;client;redis,true,redis.clients,3,1.5.0,Redis Clients,6
jedis,1413,26318,68,database;client;redis,true,redis.clients,4,1.5.1,Redis Clients,8
jedis,1474,26318,68,database;client;redis,true,redis.clients,5,1.5.2,Redis Clients,29
jedis,1514,26318,68,database;client;redis,true,redis.clients,6,2.0.0,Redis Clients,975
jedis,1623,26318,68,database;client;redis,true,redis.clients,7,2.1.0,Redis Clients,2065
jedis,2185,26318,68,database;client;redis,true,redis.clients,8,2.2.0,Redis Clients,89
jedis,2185,26318,68,database;client;redis,true,redis.clients,9,2.2.1,Redis Clients,313
jedis,2655,26318,68,database;client;redis,true,redis.clients,10,2.3.0,Redis Clients,7
jedis,2655,26318,68,database;client;redis,true,redis.clients,11,2.3.1,Redis Clients,33
jedis,2681,26318,68,database;client;redis,true,redis.clients,12,2.4.0,Redis Clients,46
jedis,2681,26318,68,database;client;redis,true,redis.clients,13,2.4.1,Redis Clients,170
jedis,2688,26318,68,database;client;redis,true,redis.clients,14,2.4.2,Redis Clients,1139
jedis,2819,26318,68,database;client;redis,true,redis.clients,15,2.5.0,Redis Clients,55
jedis,2819,26318,68,database;client;redis,true,redis.clients,16,2.5.1,Redis Clients,1250
jedis,2819,26318,68,database;client;redis,true,redis.clients,17,2.5.2,Redis Clients,506
jedis,2906,26318,68,database;client;redis,true,redis.clients,18,2.6.0,Redis Clients,907
jedis,2909,26318,68,database;client;redis,true,redis.clients,19,2.6.1,Redis Clients,384
jedis,2909,26318,68,database;client;redis,true,redis.clients,20,2.6.2,Redis Clients,1400
jedis,2935,26318,68,database;client;redis,true,redis.clients,21,2.6.3,Redis Clients,124
jedis,2964,26318,68,database;client;redis,true,redis.clients,22,2.7.0,Redis Clients,348
jedis,2570,26318,68,database;client;redis,true,redis.clients,23,2.7.1,Redis Clients,23
jedis,2570,26318,68,database;client;redis,true,redis.clients,24,2.7.2,Redis Clients,3041
jedis,2592,26318,68,database;client;redis,true,redis.clients,25,2.7.3,Redis Clients,2699
jedis,3557,26318,68,database;client;redis,true,redis.clients,26,2.8.0,Redis Clients,2190
jedis,3572,26318,68,database;client;redis,true,redis.clients,27,2.8.1,Redis Clients,1931
jedis,3579,26318,68,database;client;redis,true,redis.clients,28,2.8.2,Redis Clients,310
jedis,3526,26318,68,database;client;redis,true,redis.clients,29,2.9.0,Redis Clients,6167
aspectjrt,640,49982,41,aop;aspect,false,org.aspectj,0,1.5.4,Aspect Oriented,574
aspectjrt,640,49982,41,aop;aspect,false,org.aspectj,1,1.6.0,Aspect Oriented,129
aspectjrt,640,49982,41,aop;aspect,false,org.aspectj,2,1.6.1,Aspect Oriented,137
aspectjrt,640,49982,41,aop;aspect,false,org.aspectj,3,1.6.2,Aspect Oriented,245
aspectjrt,641,49982,41,aop;aspect,false,org.aspectj,4,1.6.3,Aspect Oriented,54
aspectjrt,645,49982,41,aop;aspect,true,org.aspectj,5,1.6.4,Aspect Oriented,59
aspectjrt,645,49982,41,aop;aspect,true,org.aspectj,6,1.6.5,Aspect Oriented,97
aspectjrt,645,49982,41,aop;aspect,true,org.aspectj,7,1.6.6,Aspect Oriented,108
aspectjrt,645,49982,41,aop;aspect,true,org.aspectj,8,1.6.7,Aspect Oriented,132
aspectjrt,645,49982,41,aop;aspect,true,org.aspectj,9,1.6.8,Aspect Oriented,1005
aspectjrt,645,49982,41,aop;aspect,true,org.aspectj,10,1.6.9,Aspect Oriented,2427
aspectjrt,645,49982,41,aop;aspect,true,org.aspectj,11,1.6.10,Aspect Oriented,14983
aspectjrt,645,49982,41,aop;aspect,true,org.aspectj,12,1.6.11,Aspect Oriented,3580
aspectjrt,645,49982,41,aop;aspect,true,org.aspectj,13,1.6.12,Aspect Oriented,1832
aspectjrt,645,49982,41,aop;aspect,true,org.aspectj,14,1.7.0,Aspect Oriented,1257
aspectjrt,645,49982,41,aop;aspect,true,org.aspectj,15,1.7.1,Aspect Oriented,671
aspectjrt,646,49982,41,aop;aspect,true,org.aspectj,16,1.7.2,Aspect Oriented,1168
aspectjrt,652,49982,41,aop;aspect,true,org.aspectj,17,1.7.3,Aspect Oriented,1932
aspectjrt,652,49982,41,aop;aspect,true,org.aspectj,18,1.7.4,Aspect Oriented,6501
aspectjrt,652,49982,41,aop;aspect,true,org.aspectj,19,1.8.0,Aspect Oriented,788
aspectjrt,652,49982,41,aop;aspect,true,org.aspectj,20,1.8.1,Aspect Oriented,1379
aspectjrt,652,49982,41,aop;aspect,true,org.aspectj,21,1.8.2,Aspect Oriented,665
aspectjrt,653,49982,41,aop;aspect,true,org.aspectj,22,1.8.3,Aspect Oriented,132
aspectjrt,653,49982,41,aop;aspect,true,org.aspectj,23,1.8.4,Aspect Oriented,993
aspectjrt,653,49982,41,aop;aspect,true,org.aspectj,24,1.8.5,Aspect Oriented,1110
aspectjrt,653,49982,41,aop;aspect,true,org.aspectj,25,1.8.6,Aspect Oriented,1208
aspectjrt,653,49982,41,aop;aspect,true,org.aspectj,26,1.8.7,Aspect Oriented,1108
aspectjrt,653,49982,41,aop;aspect,true,org.aspectj,27,1.8.8,Aspect Oriented,441
aspectjrt,653,49982,41,aop;aspect,true,org.aspectj,28,1.8.9,Aspect Oriented,2685
aspectjrt,653,49982,41,aop;aspect,true,org.aspectj,29,1.8.10,Aspect Oriented,1621
aspectjrt,653,49982,41,aop;aspect,true,org.aspectj,30,1.8.11,Aspect Oriented,119
aspectjrt,653,49982,41,aop;aspect,true,org.aspectj,31,1.8.12,Aspect Oriented,107
aspectjrt,653,49982,41,aop;aspect,true,org.aspectj,32,1.8.13,Aspect Oriented,17
hamcrest-all,296,20264,82,testing;matching,true,org.hamcrest,0,1.0,Testing Frameworks,26
hamcrest-all,857,20264,82,testing;matching,true,org.hamcrest,1,1.1,Testing Frameworks,3215
hamcrest-all,1434,20264,82,testing;matching,true,org.hamcrest,2,1.3,Testing Frameworks,16844
spring-webmvc,554,175226,2,spring;framework;web;mvc,false,org.springframework,0,1.0,Web Frameworks,4
spring-webmvc,913,175226,2,spring;framework;web;mvc,true,org.springframework,1,1.2.6,Web Frameworks,2
spring-webmvc,933,175226,2,spring;framework;web;mvc,true,org.springframework,2,1.2.7,Web Frameworks,13
spring-webmvc,937,175226,2,spring;framework;web;mvc,false,org.springframework,3,1.2.8,Web Frameworks,3
spring-webmvc,954,175226,2,spring;framework;web;mvc,false,org.springframework,4,1.2.9,Web Frameworks,3
spring-webmvc,936,175226,2,spring;framework;web;mvc,false,org.springframework,5,2.0-m1,Web Frameworks,3
spring-webmvc,1324,175226,2,spring;framework;web;mvc,false,org.springframework,6,2.0,Web Frameworks,6
spring-webmvc,1332,175226,2,spring;framework;web;mvc,false,org.springframework,7,2.0.1,Web Frameworks,1
spring-webmvc,1340,175226,2,spring;framework;web;mvc,false,org.springframework,8,2.0.2,Web Frameworks,2
spring-webmvc,1375,175226,2,spring;framework;web;mvc,false,org.springframework,9,2.0.4,Web Frameworks,2
spring-webmvc,1388,175226,2,spring;framework;web;mvc,false,org.springframework,10,2.0.5,Web Frameworks,20
spring-webmvc,1391,175226,2,spring;framework;web;mvc,false,org.springframework,11,2.0.6,Web Frameworks,51
spring-webmvc,1396,175226,2,spring;framework;web;mvc,false,org.springframework,12,2.0.7,Web Frameworks,2
spring-webmvc,1401,175226,2,spring;framework;web;mvc,false,org.springframework,13,2.0.8,Web Frameworks,17
spring-webmvc,1513,175226,2,spring;framework;web;mvc,true,org.springframework,14,2.5,Web Frameworks,32
spring-webmvc,1789,175226,2,spring;framework;web;mvc,true,org.springframework,15,2.5.1,Web Frameworks,30
spring-webmvc,1843,175226,2,spring;framework;web;mvc,true,org.springframework,16,2.5.2,Web Frameworks,53
spring-webmvc,1874,175226,2,spring;framework;web;mvc,true,org.springframework,17,2.5.3,Web Frameworks,25
spring-webmvc,1875,175226,2,spring;framework;web;mvc,true,org.springframework,18,2.5.4,Web Frameworks,65
spring-webmvc,1887,175226,2,spring;framework;web;mvc,true,org.springframework,19,2.5.5,Web Frameworks,111
spring-webmvc,1884,175226,2,spring;framework;web;mvc,true,org.springframework,20,2.5.6,Web Frameworks,813
spring-webmvc,1884,175226,2,spring;framework;web;mvc,true,org.springframework,21,2.5.6.SEC01,Web Frameworks,61
spring-webmvc,1884,175226,2,spring;framework;web;mvc,true,org.springframework,22,2.5.6.SEC02,Web Frameworks,52
spring-webmvc,1884,175226,2,spring;framework;web;mvc,true,org.springframework,23,2.5.6.SEC03,Web Frameworks,62
spring-webmvc,1671,175226,2,spring;framework;web;mvc,true,org.springframework,24,3.0.0.RELEASE,Web Frameworks,295
spring-webmvc,1721,175226,2,spring;framework;web;mvc,true,org.springframework,25,3.0.1.RELEASE,Web Frameworks,150
spring-webmvc,1737,175226,2,spring;framework;web;mvc,true,org.springframework,26,3.0.2.RELEASE,Web Frameworks,1035
spring-webmvc,1744,175226,2,spring;framework;web;mvc,true,org.springframework,27,3.0.3.RELEASE,Web Frameworks,333
spring-webmvc,1774,175226,2,spring;framework;web;mvc,true,org.springframework,28,3.0.4.RELEASE,Web Frameworks,362
spring-webmvc,1786,175226,2,spring;framework;web;mvc,true,org.springframework,29,3.0.5.RELEASE,Web Frameworks,5347
spring-webmvc,1789,175226,2,spring;framework;web;mvc,true,org.springframework,30,3.0.6.RELEASE,Web Frameworks,995
spring-webmvc,1791,175226,2,spring;framework;web;mvc,true,org.springframework,31,3.0.7.RELEASE,Web Frameworks,455
spring-webmvc,1791,175226,2,spring;framework;web;mvc,false,org.springframework,32,3.0.7.release,Web Frameworks,1
spring-webmvc,2362,175226,2,spring;framework;web;mvc,true,org.springframework,33,3.1.0.RELEASE,Web Frameworks,3457
spring-webmvc,2372,175226,2,spring;framework;web;mvc,true,org.springframework,34,3.1.1.RELEASE,Web Frameworks,10706
spring-webmvc,2372,175226,2,spring;framework;web;mvc,false,org.springframework,35,3.1.1.release,Web Frameworks,5
spring-webmvc,2388,175226,2,spring;framework;web;mvc,true,org.springframework,36,3.1.2.RELEASE,Web Frameworks,2637
spring-webmvc,2388,175226,2,spring;framework;web;mvc,false,org.springframework,37,3.1.2.Release,Web Frameworks,2
spring-webmvc,2390,175226,2,spring;framework;web;mvc,true,org.springframework,38,3.1.3.RELEASE,Web Frameworks,858
spring-webmvc,2395,175226,2,spring;framework;web;mvc,true,org.springframework,39,3.1.4.RELEASE,Web Frameworks,851
spring-webmvc,2395,175226,2,spring;framework;web;mvc,false,org.springframework,40,3.1.4.Release,Web Frameworks,1
spring-webmvc,2638,175226,2,spring;framework;web;mvc,true,org.springframework,41,3.2.0.RELEASE,Web Frameworks,3274
spring-webmvc,2650,175226,2,spring;framework;web;mvc,true,org.springframework,42,3.2.1.RELEASE,Web Frameworks,1166
spring-webmvc,2663,175226,2,spring;framework;web;mvc,true,org.springframework,43,3.2.2.RELEASE,Web Frameworks,3125
spring-webmvc,2666,175226,2,spring;framework;web;mvc,true,org.springframework,44,3.2.3.RELEASE,Web Frameworks,3947
spring-webmvc,2666,175226,2,spring;framework;web;mvc,true,org.springframework,45,3.2.4.RELEASE,Web Frameworks,3593
spring-webmvc,2666,175226,2,spring;framework;web;mvc,true,org.springframework,46,3.2.5.RELEASE,Web Frameworks,1478
spring-webmvc,2666,175226,2,spring;framework;web;mvc,true,org.springframework,47,3.2.6.RELEASE,Web Frameworks,1226
spring-webmvc,2667,175226,2,spring;framework;web;mvc,true,org.springframework,48,3.2.7.RELEASE,Web Frameworks,346
spring-webmvc,2668,175226,2,spring;framework;web;mvc,true,org.springframework,49,3.2.8.RELEASE,Web Frameworks,2831
spring-webmvc,2668,175226,2,spring;framework;web;mvc,false,org.springframework,50,3.2.8.release,Web Frameworks,4
spring-webmvc,2669,175226,2,spring;framework;web;mvc,true,org.springframework,51,3.2.9.RELEASE,Web Frameworks,1010
spring-webmvc,2669,175226,2,spring;framework;web;mvc,true,org.springframework,52,3.2.10.RELEASE,Web Frameworks,339
spring-webmvc,2670,175226,2,spring;framework;web;mvc,true,org.springframework,53,3.2.11.RELEASE,Web Frameworks,355
spring-webmvc,2672,175226,2,spring;framework;web;mvc,true,org.springframework,54,3.2.12.RELEASE,Web Frameworks,260
spring-webmvc,2672,175226,2,spring;framework;web;mvc,true,org.springframework,55,3.2.13.RELEASE,Web Frameworks,992
spring-webmvc,2672,175226,2,spring;framework;web;mvc,true,org.springframework,56,3.2.14.RELEASE,Web Frameworks,224
spring-webmvc,2674,175226,2,spring;framework;web;mvc,true,org.springframework,57,3.2.15.RELEASE,Web Frameworks,170
spring-webmvc,2674,175226,2,spring;framework;web;mvc,true,org.springframework,58,3.2.16.RELEASE,Web Frameworks,390
spring-webmvc,2696,175226,2,spring;framework;web;mvc,true,org.springframework,59,3.2.17.RELEASE,Web Frameworks,251
spring-webmvc,2696,175226,2,spring;framework;web;mvc,true,org.springframework,60,3.2.18.RELEASE,Web Frameworks,181
spring-webmvc,2612,175226,2,spring;framework;web;mvc,true,org.springframework,61,4.0.0.RELEASE,Web Frameworks,3737
spring-webmvc,2612,175226,2,spring;framework;web;mvc,false,org.springframework,62,4.0.0.Release,Web Frameworks,1
spring-webmvc,2620,175226,2,spring;framework;web;mvc,true,org.springframework,63,4.0.1.RELEASE,Web Frameworks,2186
spring-webmvc,2623,175226,2,spring;framework;web;mvc,true,org.springframework,64,4.0.2.RELEASE,Web Frameworks,5260
spring-webmvc,2623,175226,2,spring;framework;web;mvc,false,org.springframework,65,4.0.2.release,Web Frameworks,2
spring-webmvc,2643,175226,2,spring;framework;web;mvc,true,org.springframework,66,4.0.3.RELEASE,Web Frameworks,4496
spring-webmvc,2643,175226,2,spring;framework;web;mvc,true,org.springframework,67,4.0.4.RELEASE,Web Frameworks,1138
spring-webmvc,2643,175226,2,spring;framework;web;mvc,false,org.springframework,68,4.0.4.Release,Web Frameworks,2
spring-webmvc,2643,175226,2,spring;framework;web;mvc,true,org.springframework,69,4.0.5.RELEASE,Web Frameworks,2879
spring-webmvc,2643,175226,2,spring;framework;web;mvc,false,org.springframework,70,4.0.5.release,Web Frameworks,1
spring-webmvc,2643,175226,2,spring;framework;web;mvc,true,org.springframework,71,4.0.6.RELEASE,Web Frameworks,3447
spring-webmvc,2644,175226,2,spring;framework;web;mvc,true,org.springframework,72,4.0.7.RELEASE,Web Frameworks,482
spring-webmvc,2646,175226,2,spring;framework;web;mvc,true,org.springframework,73,4.0.8.RELEASE,Web Frameworks,546
spring-webmvc,2646,175226,2,spring;framework;web;mvc,true,org.springframework,74,4.0.9.RELEASE,Web Frameworks,792
spring-webmvc,2986,175226,2,spring;framework;web;mvc,true,org.springframework,75,4.1.0.RELEASE,Web Frameworks,2212
spring-webmvc,2991,175226,2,spring;framework;web;mvc,true,org.springframework,76,4.1.1.RELEASE,Web Frameworks,4941
spring-webmvc,3016,175226,2,spring;framework;web;mvc,true,org.springframework,77,4.1.2.RELEASE,Web Frameworks,1463
spring-webmvc,3026,175226,2,spring;framework;web;mvc,true,org.springframework,78,4.1.3.RELEASE,Web Frameworks,2763
spring-webmvc,3026,175226,2,spring;framework;web;mvc,true,org.springframework,79,4.1.4.RELEASE,Web Frameworks,3883
spring-webmvc,3023,175226,2,spring;framework;web;mvc,true,org.springframework,80,4.1.5.RELEASE,Web Frameworks,2245
spring-webmvc,3023,175226,2,spring;framework;web;mvc,false,org.springframework,81,4.1.5.Release,Web Frameworks,1
spring-webmvc,3023,175226,2,spring;framework;web;mvc,true,org.springframework,82,4.1.6.RELEASE,Web Frameworks,6983
spring-webmvc,3023,175226,2,spring;framework;web;mvc,false,org.springframework,83,4.1.6.Release,Web Frameworks,1
spring-webmvc,3030,175226,2,spring;framework;web;mvc,true,org.springframework,84,4.1.7.RELEASE,Web Frameworks,3871
spring-webmvc,3035,175226,2,spring;framework;web;mvc,true,org.springframework,85,4.1.8.RELEASE,Web Frameworks,337
spring-webmvc,3035,175226,2,spring;framework;web;mvc,false,org.springframework,86,4.1.8.release,Web Frameworks,3
spring-webmvc,3043,175226,2,spring;framework;web;mvc,true,org.springframework,87,4.1.9.RELEASE,Web Frameworks,879
spring-webmvc,3043,175226,2,spring;framework;web;mvc,false,org.springframework,88,4.1.9.Release,Web Frameworks,1
spring-webmvc,3336,175226,2,spring;framework;web;mvc,true,org.springframework,89,4.2.0.RELEASE,Web Frameworks,3701
spring-webmvc,3336,175226,2,spring;framework;web;mvc,false,org.springframework,90,4.2.0.Release,Web Frameworks,3
spring-webmvc,3345,175226,2,spring;framework;web;mvc,true,org.springframework,91,4.2.1.RELEASE,Web Frameworks,2873
spring-webmvc,3360,175226,2,spring;framework;web;mvc,true,org.springframework,92,4.2.2.RELEASE,Web Frameworks,2899
spring-webmvc,3367,175226,2,spring;framework;web;mvc,true,org.springframework,93,4.2.3.RELEASE,Web Frameworks,2052
spring-webmvc,3367,175226,2,spring;framework;web;mvc,false,org.springframework,94,4.2.3.Release,Web Frameworks,1
spring-webmvc,3370,175226,2,spring;framework;web;mvc,true,org.springframework,95,4.2.4.RELEASE,Web Frameworks,5023
spring-webmvc,3385,175226,2,spring;framework;web;mvc,true,org.springframework,96,4.2.5.RELEASE,Web Frameworks,7520
spring-webmvc,3385,175226,2,spring;framework;web;mvc,false,org.springframework,97,4.2.5.Release,Web Frameworks,2
spring-webmvc,3385,175226,2,spring;framework;web;mvc,false,org.springframework,98,4.2.5.release,Web Frameworks,1
spring-webmvc,3385,175226,2,spring;framework;web;mvc,true,org.springframework,99,4.2.6.RELEASE,Web Frameworks,3411
spring-webmvc,3385,175226,2,spring;framework;web;mvc,true,org.springframework,100,4.2.7.RELEASE,Web Frameworks,303
spring-webmvc,3390,175226,2,spring;framework;web;mvc,true,org.springframework,101,4.2.8.RELEASE,Web Frameworks,446
spring-webmvc,3390,175226,2,spring;framework;web;mvc,true,org.springframework,102,4.2.9.RELEASE,Web Frameworks,295
spring-webmvc,3452,175226,2,spring;framework;web;mvc,true,org.springframework,103,4.3.0.RELEASE,Web Frameworks,2794
spring-webmvc,3452,175226,2,spring;framework;web;mvc,false,org.springframework,104,4.3.0.Release,Web Frameworks,4
spring-webmvc,3481,175226,2,spring;framework;web;mvc,true,org.springframework,105,4.3.1.RELEASE,Web Frameworks,3453
spring-webmvc,3483,175226,2,spring;framework;web;mvc,true,org.springframework,106,4.3.2.RELEASE,Web Frameworks,4678
spring-webmvc,3483,175226,2,spring;framework;web;mvc,false,org.springframework,107,4.3.2.release,Web Frameworks,4
spring-webmvc,3485,175226,2,spring;framework;web;mvc,true,org.springframework,108,4.3.3.RELEASE,Web Frameworks,4058
spring-webmvc,3482,175226,2,spring;framework;web;mvc,true,org.springframework,109,4.3.4.RELEASE,Web Frameworks,2535
spring-webmvc,3482,175226,2,spring;framework;web;mvc,false,org.springframework,110,4.3.4.release,Web Frameworks,5
spring-webmvc,3482,175226,2,spring;framework;web;mvc,false,org.springframework,111,4.3.4.Release,Web Frameworks,1
spring-webmvc,3483,175226,2,spring;framework;web;mvc,true,org.springframework,112,4.3.5.RELEASE,Web Frameworks,2398
spring-webmvc,3483,175226,2,spring;framework;web;mvc,false,org.springframework,113,4.3.5.release,Web Frameworks,3
spring-webmvc,3484,175226,2,spring;framework;web;mvc,true,org.springframework,114,4.3.6.RELEASE,Web Frameworks,2883
spring-webmvc,3484,175226,2,spring;framework;web;mvc,false,org.springframework,115,4.3.6.release,Web Frameworks,2
spring-webmvc,3484,175226,2,spring;framework;web;mvc,false,org.springframework,116,4.3.6.Release,Web Frameworks,1
spring-webmvc,3484,175226,2,spring;framework;web;mvc,true,org.springframework,117,4.3.7.RELEASE,Web Frameworks,4089
spring-webmvc,3486,175226,2,spring;framework;web;mvc,true,org.springframework,118,4.3.8.RELEASE,Web Frameworks,2892
spring-webmvc,3487,175226,2,spring;framework;web;mvc,true,org.springframework,119,4.3.9.RELEASE,Web Frameworks,2828
spring-webmvc,3487,175226,2,spring;framework;web;mvc,false,org.springframework,120,4.3.9.release,Web Frameworks,2
spring-webmvc,3489,175226,2,spring;framework;web;mvc,true,org.springframework,121,4.3.10.RELEASE,Web Frameworks,2024
spring-webmvc,3489,175226,2,spring;framework;web;mvc,false,org.springframework,122,4.3.10.release,Web Frameworks,1
spring-webmvc,3489,175226,2,spring;framework;web;mvc,true,org.springframework,123,4.3.11.RELEASE,Web Frameworks,936
spring-webmvc,3493,175226,2,spring;framework;web;mvc,true,org.springframework,124,4.3.12.RELEASE,Web Frameworks,582
spring-webmvc,3073,175226,2,spring;framework;web;mvc,true,org.springframework,125,5.0.0.RELEASE,Web Frameworks,553
spring-webmvc,3073,175226,2,spring;framework;web;mvc,true,org.springframework,126,5.0.1.RELEASE,Web Frameworks,286
mockito-all,2107,47148,43,testing;mock;mocking,false,org.mockito,0,1.1,Mocking,5
mockito-all,2106,47148,43,testing;mock;mocking,false,org.mockito,1,1.2,Mocking,7
mockito-all,2188,47148,43,testing;mock;mocking,false,org.mockito,2,1.3,Mocking,16
mockito-all,2193,47148,43,testing;mock;mocking,false,org.mockito,3,1.4,Mocking,4
mockito-all,2233,47148,43,testing;mock;mocking,false,org.mockito,4,1.5,Mocking,8
mockito-all,2250,47148,43,testing;mock;mocking,false,org.mockito,5,1.6,Mocking,62
mockito-all,2331,47148,43,testing;mock;mocking,false,org.mockito,6,1.7,Mocking,214
mockito-all,2982,47148,43,testing;mock;mocking,false,org.mockito,7,1.8.0-rc1,Mocking,1
mockito-all,2986,47148,43,testing;mock;mocking,true,org.mockito,8,1.8.0-rc2,Mocking,28
mockito-all,3017,47148,43,testing;mock;mocking,true,org.mockito,9,1.8.0,Mocking,380
mockito-all,3086,47148,43,testing;mock;mocking,true,org.mockito,10,1.8.1-rc1,Mocking,5
mockito-all,3088,47148,43,testing;mock;mocking,true,org.mockito,11,1.8.1,Mocking,263
mockito-all,3088,47148,43,testing;mock;mocking,true,org.mockito,12,1.8.2,Mocking,335
mockito-all,3178,47148,43,testing;mock;mocking,true,org.mockito,13,1.8.3,Mocking,58
mockito-all,3208,47148,43,testing;mock;mocking,true,org.mockito,14,1.8.4,Mocking,2215
mockito-all,3234,47148,43,testing;mock;mocking,true,org.mockito,15,1.8.5,Mocking,4936
mockito-all,3380,47148,43,testing;mock;mocking,true,org.mockito,16,1.9.0-rc1,Mocking,258
mockito-all,3381,47148,43,testing;mock;mocking,true,org.mockito,17,1.9.0,Mocking,4841
mockito-all,3588,47148,43,testing;mock;mocking,true,org.mockito,18,1.9.5-rc1,Mocking,188
mockito-all,3596,47148,43,testing;mock;mocking,true,org.mockito,19,1.9.5,Mocking,17470
mockito-all,3736,47148,43,testing;mock;mocking,true,org.mockito,20,1.10.5,Mocking,30
mockito-all,3737,47148,43,testing;mock;mocking,true,org.mockito,21,1.10.7,Mocking,6
mockito-all,3738,47148,43,testing;mock;mocking,true,org.mockito,22,1.10.8,Mocking,911
mockito-all,3781,47148,43,testing;mock;mocking,true,org.mockito,23,1.10.16,Mocking,21
mockito-all,3785,47148,43,testing;mock;mocking,true,org.mockito,24,1.10.17,Mocking,138
mockito-all,3785,47148,43,testing;mock;mocking,true,org.mockito,25,1.10.18,Mocking,34
mockito-all,3785,47148,43,testing;mock;mocking,true,org.mockito,26,1.10.19,Mocking,12226
mockito-all,3785,47148,43,testing;mock;mocking,true,org.mockito,27,2.0.0-beta,Mocking,17
mockito-all,3785,47148,43,testing;mock;mocking,true,org.mockito,28,2.0.1-beta,Mocking,1
mockito-all,3786,47148,43,testing;mock;mocking,true,org.mockito,29,2.0.2-beta,Mocking,2126
primefaces,6774,17173,90,,true,org.primefaces,0,4.0,,1607
primefaces,7992,17173,90,,true,org.primefaces,1,5.0,,2378
primefaces,8055,17173,90,,true,org.primefaces,2,5.1,,1561
primefaces,8729,17173,90,,true,org.primefaces,3,5.2,,1744
primefaces,9007,17173,90,,true,org.primefaces,4,5.3,,2654
primefaces,9740,17173,90,,true,org.primefaces,5,6.0,,2787
primefaces,10225,17173,90,,true,org.primefaces,6,6.1,,1200
postgresql,2137,24282,75,database;postgresql;driver,true,org.postgresql,0,9.2-1002-jdbc4,PostgreSQL Drivers,223
postgresql,1948,24282,75,database;postgresql;driver,true,org.postgresql,1,9.2-1003-jdbc3,PostgreSQL Drivers,10
postgresql,2143,24282,75,database;postgresql;driver,true,org.postgresql,2,9.2-1003-jdbc4,PostgreSQL Drivers,1356
postgresql,1959,24282,75,database;postgresql;driver,true,org.postgresql,3,9.2-1004-jdbc3,PostgreSQL Drivers,5
postgresql,2140,24282,75,database;postgresql;driver,true,org.postgresql,4,9.2-1004-jdbc4,PostgreSQL Drivers,111
postgresql,2140,24282,75,database;postgresql;driver,true,org.postgresql,5,9.2-1004-jdbc41,PostgreSQL Drivers,89
postgresql,1983,24282,75,database;postgresql;driver,true,org.postgresql,6,9.3-1100-jdbc3,PostgreSQL Drivers,16
postgresql,2164,24282,75,database;postgresql;driver,true,org.postgresql,7,9.3-1100-jdbc4,PostgreSQL Drivers,242
postgresql,2164,24282,75,database;postgresql;driver,true,org.postgresql,8,9.3-1100-jdbc41,PostgreSQL Drivers,1229
postgresql,1992,24282,75,database;postgresql;driver,true,org.postgresql,9,9.3-1101-jdbc3,PostgreSQL Drivers,19
postgresql,2173,24282,75,database;postgresql;driver,true,org.postgresql,10,9.3-1101-jdbc4,PostgreSQL Drivers,171
postgresql,2173,24282,75,database;postgresql;driver,true,org.postgresql,11,9.3-1101-jdbc41,PostgreSQL Drivers,501
postgresql,2001,24282,75,database;postgresql;driver,true,org.postgresql,12,9.3-1102-jdbc3,PostgreSQL Drivers,38
postgresql,2182,24282,75,database;postgresql;driver,true,org.postgresql,13,9.3-1102-jdbc4,PostgreSQL Drivers,226
postgresql,2182,24282,75,database;postgresql;driver,true,org.postgresql,14,9.3-1102-jdbc41,PostgreSQL Drivers,1661
postgresql,2005,24282,75,database;postgresql;driver,true,org.postgresql,15,9.3-1103-jdbc3,PostgreSQL Drivers,65
postgresql,2185,24282,75,database;postgresql;driver,true,org.postgresql,16,9.3-1103-jdbc4,PostgreSQL Drivers,47
postgresql,2185,24282,75,database;postgresql;driver,true,org.postgresql,17,9.3-1103-jdbc41,PostgreSQL Drivers,168
postgresql,2188,24282,75,database;postgresql;driver,true,org.postgresql,18,9.3-1104-jdbc4,PostgreSQL Drivers,41
postgresql,2188,24282,75,database;postgresql;driver,true,org.postgresql,19,9.3-1104-jdbc41,PostgreSQL Drivers,130
postgresql,2383,24282,75,database;postgresql;driver,true,org.postgresql,20,9.4-1200-jdbc4,PostgreSQL Drivers,198
postgresql,2383,24282,75,database;postgresql;driver,true,org.postgresql,21,9.4-1200-jdbc41,PostgreSQL Drivers,1417
postgresql,2383,24282,75,database;postgresql;driver,true,org.postgresql,22,9.4-1201-jdbc4,PostgreSQL Drivers,1440
postgresql,2383,24282,75,database;postgresql;driver,true,org.postgresql,23,9.4-1201-jdbc41,PostgreSQL Drivers,2274
postgresql,2408,24282,75,database;postgresql;driver,true,org.postgresql,24,9.4-1202-jdbc4,PostgreSQL Drivers,33
postgresql,2408,24282,75,database;postgresql;driver,true,org.postgresql,25,9.4-1202-jdbc41,PostgreSQL Drivers,36
postgresql,2423,24282,75,database;postgresql;driver,true,org.postgresql,26,9.4-1202-jdbc42,PostgreSQL Drivers,125
postgresql,2420,24282,75,database;postgresql;driver,true,org.postgresql,27,9.4-1203-jdbc4,PostgreSQL Drivers,44
